date,btc_close,eth_close,sp500_close,dxy_close,gold_close,active_addresses,interest_rate,bitcoin,fear_greed,btc_logret,btc_rsi14
2019-09-18,,,,,,578686.0,2.04,35.0,38.0,,
2019-09-19,,,,,,578686.0,2.04,35.0,31.0,,
2019-09-20,,,,,,578686.0,2.04,35.0,41.0,,
2019-09-21,,,,,,578686.0,2.04,35.0,37.0,,
2019-09-22,,,,,,456990.0,2.04,35.0,37.0,,
2019-09-23,,,,,,456990.0,2.04,35.0,41.0,,
2019-09-24,,,,,,456990.0,2.04,35.0,39.0,,
2019-09-25,,,,,,456990.0,2.04,35.0,15.0,,
2019-09-26,,,,,,554702.0,2.04,35.0,12.0,,
2019-09-27,,,,,,554702.0,2.04,35.0,24.0,,
2019-09-28,,,,,,554702.0,2.04,35.0,32.0,,
2019-09-29,,,,,,554702.0,2.04,35.0,33.0,,
2019-09-30,,,,,,540376.0,2.04,35.0,27.0,,
2019-10-01,,,,,,540376.0,1.83,35.0,38.0,,
2019-10-02,,,,,,540376.0,1.83,35.0,39.0,,
2019-10-03,,,,,,540376.0,1.83,35.0,37.0,,
2019-10-04,,,,,,545609.0,1.83,35.0,30.0,,
2019-10-05,,,,,,545609.0,1.83,35.0,31.0,,
2019-10-06,,,,,,545609.0,1.83,35.0,32.0,,
2019-10-07,,,,,,545609.0,1.83,35.0,27.0,,
2019-10-08,,,,,,534935.0,1.83,35.0,39.0,,
2019-10-09,,,,,,534935.0,1.83,35.0,37.0,,
2019-10-10,,,,,,534935.0,1.83,35.0,41.0,,
2019-10-11,,,,,,534935.0,1.83,35.0,39.0,,
2019-10-12,,,,,,452069.0,1.83,35.0,38.0,,
2019-10-13,,,,,,452069.0,1.83,35.0,38.0,,
2019-10-14,,,,,,452069.0,1.83,35.0,37.0,,
2019-10-15,,,,,,452069.0,1.83,35.0,39.0,,
2019-10-16,,,,,,545056.0,1.83,35.0,40.0,,
2019-10-17,,,,,,545056.0,1.83,35.0,40.0,,
2019-10-18,,,,,,545056.0,1.83,35.0,40.0,,
2019-10-19,,,,,,545056.0,1.83,35.0,41.0,,
2019-10-20,,,,,,437713.0,1.83,35.0,37.0,,
2019-10-21,,,,,,437713.0,1.83,35.0,37.0,,
2019-10-22,,,,,,437713.0,1.83,35.0,39.0,,
2019-10-23,,,,,,437713.0,1.83,35.0,33.0,,
2019-10-24,,,,,,515253.0,1.83,35.0,20.0,,
2019-10-25,,,,,,515253.0,1.83,35.0,24.0,,
2019-10-26,,,,,,515253.0,1.83,35.0,53.0,,
2019-10-27,,,,,,515253.0,1.83,35.0,50.0,,
2019-10-28,,,,,,540579.0,1.83,35.0,52.0,,
2019-10-29,,,,,,540579.0,1.83,35.0,54.0,,
2019-10-30,,,,,,540579.0,1.83,35.0,53.0,,
2019-10-31,,,,,,540579.0,1.83,35.0,50.0,,
2019-11-01,,,,,,563151.0,1.55,35.0,49.0,,
2019-11-02,,,,,,563151.0,1.55,35.0,51.0,,
2019-11-03,,,,,,563151.0,1.55,35.0,56.0,,
2019-11-04,,,,,,563151.0,1.55,35.0,49.0,,
2019-11-05,,,,,,576664.0,1.55,35.0,54.0,,
2019-11-06,,,,,,576664.0,1.55,35.0,53.0,,
2019-11-07,,,,,,576664.0,1.55,35.0,54.0,,
2019-11-08,,,,,,576664.0,1.55,35.0,42.0,,
2019-11-09,,,,,,519291.0,1.55,35.0,38.0,,
2019-11-10,,,,,,519291.0,1.55,35.0,39.0,,
2019-11-11,,,,,,519291.0,1.55,35.0,40.0,,
2019-11-12,,,,,,519291.0,1.55,35.0,39.0,,
2019-11-13,,,,,,555616.0,1.55,35.0,38.0,,
2019-11-14,,,,,,555616.0,1.55,35.0,41.0,,
2019-11-15,,,,,,555616.0,1.55,35.0,38.0,,
2019-11-16,,,,,,555616.0,1.55,35.0,41.0,,
2019-11-17,,,,,,430853.0,1.55,35.0,38.0,,
2019-11-18,,,,,,430853.0,1.55,35.0,38.0,,
2019-11-19,,,,,,430853.0,1.55,35.0,32.0,,
2019-11-20,,,,,,430853.0,1.55,35.0,32.0,,
2019-11-21,,,,,,584765.0,1.55,35.0,30.0,,
2019-11-22,,,,,,584765.0,1.55,35.0,20.0,,
2019-11-23,,,,,,584765.0,1.55,35.0,23.0,,
2019-11-24,,,,,,584765.0,1.55,35.0,21.0,,
2019-11-25,,,,,,495578.0,1.55,35.0,17.0,,
2019-11-26,,,,,,495578.0,1.55,35.0,21.0,,
2019-11-27,,,,,,495578.0,1.55,35.0,20.0,,
2019-11-28,,,,,,495578.0,1.55,35.0,32.0,,
2019-11-29,,,,,,543960.0,1.55,35.0,31.0,,
2019-11-30,,,,,,543960.0,1.55,35.0,38.0,,
2019-12-01,,,,,,543960.0,1.55,35.0,25.0,,
2019-12-02,,,,,,543960.0,1.55,35.0,28.0,,
2019-12-03,,,,,,565368.0,1.55,35.0,28.0,,
2019-12-04,,,,,,565368.0,1.55,35.0,24.0,,
2019-12-05,,,,,,565368.0,1.55,35.0,21.0,,
2019-12-06,,,,,,565368.0,1.55,35.0,29.0,,
2019-12-07,,,,,,465570.0,1.55,35.0,32.0,,
2019-12-08,,,,,,465570.0,1.55,35.0,28.0,,
2019-12-09,,,,,,465570.0,1.55,35.0,32.0,,
2019-12-10,,,,,,465570.0,1.55,35.0,26.0,,
2019-12-11,,,,,,521113.0,1.55,35.0,20.0,,
2019-12-12,,,,,,521113.0,1.55,35.0,23.0,,
2019-12-13,,,,,,521113.0,1.55,35.0,22.0,,
2019-12-14,,,,,,521113.0,1.55,35.0,27.0,,
2019-12-15,,,,,,434034.0,1.55,35.0,21.0,,
2019-12-16,,,,,,434034.0,1.55,35.0,24.0,,
2019-12-17,,,,,,434034.0,1.55,35.0,23.0,,
2019-12-18,,,,,,434034.0,1.55,35.0,15.0,,
2019-12-19,,,,,,539310.0,1.55,35.0,21.0,,
2019-12-20,,,,,,539310.0,1.55,35.0,23.0,,
2019-12-21,,,,,,539310.0,1.55,35.0,23.0,,
2019-12-22,,,,,,539310.0,1.55,42.0,20.0,,
2019-12-23,,,,,,539310.0,1.55,42.0,33.0,,
2019-12-24,,,,,,493086.0,1.55,42.0,25.0,,
2019-12-25,,,,,,493086.0,1.55,42.0,22.0,,
2019-12-26,,,,,,493086.0,1.55,42.0,39.0,,
2019-12-27,,,,,,493086.0,1.55,42.0,38.0,,
2019-12-28,,,,,,490465.0,1.55,42.0,37.0,,
2019-12-29,,,,,,490465.0,1.55,42.0,37.0,,
2019-12-30,,,,,,490465.0,1.55,42.0,40.0,,
2019-12-31,,,,,,490465.0,1.55,42.0,38.0,,
2020-01-01,,,,,,389706.0,1.55,42.0,37.0,,
